mID,formula,vm1,vm2,vm3,sites,pointGroup,spaceGroup,volume,a,b,c,alpha,beta,gamma,eij,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
mp-673245,CuI,1.0,0.0,-0.66667,8,m,7,222.98731696406927,4.28597134,17.15645811,7.42916228,29.99735509,54.73071730,59.99512319,0.073475,0.01919,-0.00272,0.01058,0.0,-0.05563,0.0,0.0,0.0,0.0,0.10497,0.0,-0.02182,-0.08876,0.07526,-0.0053,0.0,0.01312,0.0
mp-643033,KPH2SO3,0.71429,1.0,-0.14286,8,m,8,119.86758386096588,4.58214725,4.58214725,6.01697066,76.94930134,103.05069866,91.85072642,0.350053,0.04815,0.44055,0.02983,0.0,-0.0545,0.0,0.0,0.0,0.0,-0.16611,0.0,0.41663,0.04049,-0.05271,-0.0853,0.0,0.00626,0.0
mp-766909,LiVF6,1.0,0.0,1.0,8,m,8,122.38599064889088,5.44177221,5.60899532,4.84199506,106.30706526,90.01064772,119.02173671,2.07248,0.57901,0.24605,0.09595,0.0,0.5091,0.0,0.0,0.0,0.0,0.42532,0.0,-0.11002,2.16736,1.87415,0.7637,0.0,1.74674,0.0
mp-773044,LiCuO2,0.85714,1.0,-0.14286,8,m,8,87.45996566339616,5.20986391,5.20986391,7.38749154,60.59837461,119.40162539,149.55913541,0.817401,0.41444,0.94866,0.23209,0.0,0.40935,0.0,0.0,0.0,0.0,0.26526,0.0,0.91689,-0.19105,-0.72615,-0.18985,0.0,-0.3992,0.0
mp-775531,LiMnO2,1.0,0.0,0.0,8,m,9,77.84637471115073,2.95329142,3.08540343,10.11372094,97.85835671,85.90442443,121.49115754,2.34136,2.34136,0.06249,0.50554,0.0,-0.70406,0.0,0.0,0.0,0.0,-0.40829,0.0,0.76378,0.33075,-0.23931,-0.02956,0.0,0.21625,0.0
mp-28508,Cd(HO)2,1.0,0.6,0.4,10,m,8,106.04763195487453,3.27170060,5.83046739,6.44048217,113.62049699,99.28747457,101.80561092,0.875906,0.62854,0.72473,0.33273,0.0,0.54495,0.0,0.0,0.0,0.0,0.43074,0.0,0.71873,0.42771,0.07332,-0.09841,0.0,-0.09588,0.0
mp-765334,LiMnOF2,0.71429,1.0,-0.71429,10,m,9,107.57797297351493,5.34397617,5.44222045,5.09163427,114.01071177,58.37826186,119.42677850,0.211352,0.11026,0.24603,0.37876,0.0,0.23054,0.0,0.0,0.0,0.0,-0.17506,0.0,0.1877,-0.07767,-0.02383,-0.10745,0.0,-0.01802,0.0
mp-765359,Li5VO4F,0.25,0.0,1.0,11,m,8,105.22250712630776,4.02065774,5.13678690,5.81470065,73.66459058,90.03565498,66.96848645,0.454212,-0.01203,-0.00342,0.23638,0.0,-0.3631,0.0,0.0,0.0,0.0,0.22818,0.0,0.32658,0.1556,-0.02933,0.39312,0.0,0.23358,0.0
mp-754840,TaAsO4,1.0,0.0,0.16667,12,m,7,160.45300211348257,5.71334472,5.57809003,5.12719862,90.00000000,100.90100675,90.00000000,1.195054,1.17671,1.12408,1.10314,0.0,0.23968,0.0,0.0,0.0,0.0,-0.20606,0.0,0.39141,-0.04229,0.12266,-0.6439,0.0,0.28521,0.0
mp-849459,Li2FeO2F,0.5,1.0,1.0,12,m,9,112.14457485648758,5.13115615,5.13115615,5.21672762,78.38977299,101.61022701,62.38910518,0.697296,-0.01085,0.08448,0.51224,0.0,-0.1527,0.0,0.0,0.0,0.0,0.59441,0.0,0.35858,0.03556,0.78017,0.22594,0.0,0.61169,0.0
mp-625081,Ni(HO)2,0.0,1.0,0.0,5,2,5,39.93525321178966,3.13723824,3.14372966,4.69721589,89.99999927,94.39242987,120.06847818,0.96021,0.0,0.0,0.0,0.22547,0.0,0.19643,0.21648,0.96021,0.54195,0.0,0.54339,0.0,0.0,0.0,0.0,0.50351,0.0,0.24614
mp-625074,Ni(HO)2,0.0,1.0,0.0,5,2,5,40.74297888261287,3.16252192,3.16485051,4.73215004,90.00000034,95.64047979,120.02435766,0.46464,0.0,0.0,0.0,-0.10587,0.0,-0.09032,-0.12658,-0.46464,-0.30285,0.0,-0.27567,0.0,0.0,0.0,0.0,-0.23194,0.0,-0.12803
mp-625565,Cd(HO)2,0.2,1.0,0.4,5,2,5,52.817065340411574,3.58567508,3.53838218,4.80522541,90.00000036,94.44941564,119.56464557,0.775685,0.0,0.0,0.0,0.22001,0.0,0.15596,0.27373,0.76073,0.57679,0.0,0.32399,0.0,0.0,0.0,0.0,0.5236,0.0,0.27706
mp-625953,Co(HO)2,0.0,1.0,0.0,5,2,5,42.722177138332746,3.18864238,3.23753449,4.80977854,90.00000023,92.53765143,120.50852361,0.71631,0.0,0.0,0.0,-0.18203,0.0,-0.13599,-0.00949,-0.71631,-0.33028,0.0,-0.2183,0.0,0.0,0.0,0.0,-0.39473,0.0,-0.19751
mp-626143,Mg(HO)2,0.0,1.0,0.0,5,2,5,42.594212652501376,3.18078937,3.17023351,4.89032138,89.99999996,85.70987973,119.89028013,0.84906,0.0,0.0,0.0,-0.24494,0.0,-0.19068,-0.12313,-0.84906,-0.49441,0.0,-0.44539,0.0,0.0,0.0,0.0,-0.48231,0.0,-0.1871
mp-626701,Mn(HO)2,0.2,1.0,0.4,5,2,5,46.217727206792894,3.36648474,3.34844525,4.74757763,90.00000000,94.74864904,119.82289875,1.024427,0.0,0.0,0.0,0.28635,0.0,0.18023,0.25111,1.00992,0.80421,0.0,0.5528,0.0,0.0,0.0,0.0,0.65115,0.0,0.24351
mp-626644,Ca(HO)2,0.0,1.0,0.0,5,2,5,56.46029284316147,3.63272065,3.56655142,5.02260937,89.99999948,85.46661363,119.39926146,0.83534,0.0,0.0,0.0,0.23291,0.0,0.20718,0.07211,0.83534,0.59637,0.0,0.36862,0.0,0.0,0.0,0.0,0.54328,0.0,0.17768
mp-626689,Fe(HO)2,0.2,1.0,0.4,5,2,5,43.85049704714471,3.31057015,3.30172091,4.64823655,89.99999933,85.39175752,119.91160859,0.716358,0.0,0.0,0.0,0.233,0.0,0.18376,0.16313,0.70146,0.51988,0.0,0.30864,0.0,0.0,0.0,0.0,0.50544,0.0,0.23699
mp-626881,Ni(HO)2,0.0,1.0,0.0,5,2,5,65.8130813802733,7.63428234,8.09560999,8.09561011,22.44681882,22.95147591,22.95147617,0.09956,0.0,0.0,0.0,-0.0011,0.0,0.04963,0.00116,0.09956,-0.00983,0.0,-0.00068,0.0,0.0,0.0,0.0,-0.00622,0.0,-0.02695
mp-626878,Ca(HO)2,0.0,1.0,0.0,5,2,5,56.341780066489235,3.65287724,3.60241648,4.99532979,90.29669489,96.02633055,120.24834773,0.98301,0.0,0.0,0.0,-0.17025,0.0,-0.16136,-0.15557,-0.98301,-0.79978,0.0,-0.41943,0.0,0.0,0.0,0.0,-0.45391,0.0,-0.17461
mp-626000,NaHO,0.0,0.85714,1.0,6,2,4,66.9620204095219,5.90814617,3.40987941,5.97700399,90.00000000,33.78667737,90.00000000,0.431958,0.0,0.0,0.0,0.00528,0.0,0.42962,0.72628,-0.20161,-0.73273,0.0,-0.02294,0.0,0.0,0.0,0.0,-0.27054,0.0,-0.06301
mp-626721,RbHO,1.0,0.83333,0.5,6,2,4,103.43664527405537,4.26771119,4.22056882,5.99164559,90.00000000,106.57759841,90.00000000,0.090306,0.0,0.0,0.0,-0.01361,0.0,-0.07519,-0.13298,-0.00868,-0.13437,0.0,0.00811,0.0,0.0,0.0,0.0,-0.01646,0.0,-0.07834
mp-626716,KHO,0.4,0.8,1.0,6,2,4,89.80915383974023,4.05402240,3.98388658,5.75369783,90.00000000,104.88299633,90.00000000,0.134856,0.0,0.0,0.0,-0.02887,0.0,-0.03986,-0.07612,-0.011,-0.26226,0.0,0.02079,0.0,0.0,0.0,0.0,-0.0577,0.0,-0.14575
mp-625359,NdHO2,0.75,1.0,-0.25,8,2,4,101.30386575772508,4.35718156,3.85262857,6.56001437,90.00000000,113.08302035,90.00000000,0.469331,0.0,0.0,0.0,0.21132,0.0,-0.29506,-0.53004,-0.41193,-0.11595,0.0,0.07369,0.0,0.0,0.0,0.0,-0.21102,0.0,0.11885
mp-632403,CdCl2,0.71429,1.0,0.85714,3,2,5,88.14585068713131,11.76406996,4.99535670,6.62182024,140.38841129,153.39476544,30.38459040,0.2973,0.0,0.0,0.0,0.4295,0.0,-0.01267,0.0142,0.18563,0.11741,0.0,0.43579,0.0,0.0,0.0,0.0,0.04326,0.0,0.27073
mp-752767,LiAgF2,0.0,1.0,0.0,4,2,5,50.8436008303996,3.04887833,6.56253636,18.95666095,15.55561379,90.19346188,76.76105936,0.11844,0.0,0.0,0.0,-0.01336,0.0,-0.04044,-0.03753,-0.11844,-0.10029,0.0,-0.00299,0.0,0.0,0.0,0.0,-0.01773,0.0,0.0267
mp-551905,OsO4,1.0,0.71429,-0.14286,5,2,5,96.1741663883892,4.79265552,4.92671384,5.24604806,115.68881865,117.20605188,90.03626043,0.054636,0.0,0.0,0.0,0.01596,0.0,-0.06617,-0.06988,-0.0017,0.05415,0.0,0.02252,0.0,0.0,0.0,0.0,0.04511,0.0,0.0312
mp-626843,Ni(HO)2,0.0,1.0,0.0,5,2,5,70.29965538263968,8.57750924,8.57750924,8.43199511,21.13780598,21.13780598,20.97244290,0.24996,0.0,0.0,0.0,-0.00103,0.0,0.13204,-0.01698,0.24996,-0.02821,0.0,0.00382,0.0,0.0,0.0,0.0,-0.01566,0.0,-0.0302
mp-31053,Ag2S,0.0,1.0,0.0,6,2,4,146.37833282475358,4.34521100,5.89856393,6.36933693,90.00000000,116.27818295,90.00000000,0.40547,0.0,0.0,0.0,-0.03227,0.0,0.14647,-0.03323,0.40547,0.31278,0.0,0.12792,0.0,0.0,0.0,0.0,0.07161,0.0,0.08767
mp-560025,Ag2S,0.75,1.0,0.25,6,2,4,127.4635354635892,4.25678185,6.50614355,4.72456139,90.00000000,76.94042282,90.00000000,0.734234,0.0,0.0,0.0,0.66916,0.0,0.0036,-1.16063,-0.65811,-1.87391,0.0,-0.63075,0.0,0.0,0.0,0.0,2.45586,0.0,-1.36311
mp-776081,K2O,0.2,0.8,1.0,6,2,4,132.22115099880293,4.10796418,7.98977204,4.34260135,90.00000000,68.07330259,90.00000000,1.028376,0.0,0.0,0.0,-0.04961,0.0,0.14308,0.62491,-0.19131,-2.1655,0.0,-1.06744,0.0,0.0,0.0,0.0,-0.27512,0.0,-0.21699
mp-863076,NbBiO4,0.85714,1.0,0.42857,6,2,5,98.22180055255069,6.65314676,4.19102154,4.20383558,88.96162155,66.66531435,67.52710940,1.822829,0.0,0.0,0.0,1.15248,0.0,1.81142,1.46475,1.36421,0.6819,0.0,0.34769,0.0,0.0,0.0,0.0,1.26474,0.0,0.44509
mp-551135,BaCuB2O5,0.0,1.0,0.0,9,2,5,123.52194623309273,4.11280061,5.66387670,5.66387415,109.56953757,93.72937535,93.72932762,0.39419,0.0,0.0,0.0,0.1595,0.0,0.06162,0.25165,-0.39419,0.153,0.0,0.18989,0.0,0.0,0.0,0.0,0.10651,0.0,0.01509
mp-755256,LiBiB2O5,0.28571,0.71429,1.0,9,2,5,100.10864354096856,5.28498572,5.28498572,3.84214699,86.14324724,93.85675276,69.94048247,3.039611,0.0,0.0,0.0,2.35682,0.0,0.34929,0.16101,0.12562,0.1361,0.0,-0.05587,0.0,0.0,0.0,0.0,6.91074,0.0,2.57812
mp-769218,Ni(PS3)2,0.0,1.0,0.0,9,2,5,197.25264527764259,5.82425375,5.82332685,6.97334354,82.26291615,105.61740761,120.00526533,0.0933,0.0,0.0,0.0,-0.01538,0.0,0.05693,0.08978,-0.0933,-0.01972,0.0,0.05236,0.0,0.0,0.0,0.0,0.00186,0.0,-0.02454
mp-763784,LiMn2F6,0.0,1.0,0.0,9,2,5,114.04906518660599,5.61571278,5.30742309,4.51251952,90.51105681,88.55373089,121.97720884,0.48645,0.0,0.0,0.0,0.08502,0.0,-0.13243,-0.12654,0.48645,0.17879,0.0,0.21163,0.0,0.0,0.0,0.0,0.26362,0.0,0.16406
mp-675879,Ag3SI,0.0,1.0,0.0,10,2,4,247.32372800336645,4.91261355,10.03580356,7.16907304,44.41007179,90.00000000,89.53634388,0.64589,0.0,0.0,0.0,-0.13076,0.0,0.16545,-0.17381,-0.64589,0.03389,0.0,0.22977,0.0,0.0,0.0,0.0,-0.01933,0.0,-0.09957
mp-762225,BaCO3,0.0,1.0,0.0,10,2,4,164.94598970279927,7.11676800,5.40390254,4.58013735,90.00000000,110.54042338,90.00000000,0.28204,0.0,0.0,0.0,0.01631,0.0,-0.02462,-0.07148,0.28204,0.04968,0.0,0.03755,0.0,0.0,0.0,0.0,-0.14472,0.0,0.08674
mp-781081,VOF3,0.42857,1.0,0.85714,10,2,4,145.4705361068143,5.62847911,5.40026779,5.52082109,90.00000000,119.90054207,90.00000000,1.056037,0.0,0.0,0.0,-0.54541,0.0,-0.17275,-0.40882,-0.76186,-1.10964,0.0,-0.45668,0.0,0.0,0.0,0.0,-0.82278,0.0,-0.4067
mp-23349,Bi(BO2)3,0.83333,1.0,0.16667,10,2,5,119.91712082049985,4.41418129,4.41418129,6.65201702,78.67315542,78.67315547,72.53875066,0.750674,0.0,0.0,0.0,0.08744,0.0,0.63763,0.8186,0.63187,0.51336,0.0,-0.19914,0.0,0.0,0.0,0.0,0.45434,0.0,0.30323
mp-31935,MnP2O7,0.0,1.0,0.0,10,2,5,111.13692932036787,5.09471208,5.09471209,4.47005834,81.66747001,98.33253003,79.55441182,1.05362,0.0,0.0,0.0,0.46116,0.0,-0.10728,0.2645,1.05362,0.6178,0.0,0.34158,0.0,0.0,0.0,0.0,0.31962,0.0,0.34965
mp-763200,LiVO3,0.0,1.0,0.0,10,2,5,107.92849533729468,5.36632721,4.95067000,9.82332961,87.41092401,29.21926684,102.64960592,1.46602,0.0,0.0,0.0,-0.56435,0.0,0.25286,0.62497,1.46602,0.35819,0.0,0.01923,0.0,0.0,0.0,0.0,0.35028,0.0,-0.38119
mp-764285,VOF3,1.0,1.0,-1.0,10,2,5,141.14172691373216,5.64757614,5.64757627,4.96826429,91.53230911,88.46769688,116.98462126,0.213379,0.0,0.0,0.0,0.0792,0.0,0.0,0.00013,-1e-05,0.0001,0.0,0.09761,0.0,0.0,0.0,0.0,0.00012,0.0,-1.28522
mp-18878,LiFeAs2O7,0.83333,1.0,-1.16667,11,2,5,134.0641188508842,4.82213664,5.41649638,5.41649637,102.09911242,98.91319064,98.91319057,1.749669,0.0,0.0,0.0,2.38752,0.0,-1.40918,-0.11395,0.48429,0.1757,0.0,0.28855,0.0,0.0,0.0,0.0,-3.21272,0.0,2.09454
mp-550925,NaScAs2O7,0.25,1.0,-1.5,11,2,5,150.18826149642638,4.89163995,5.67464454,5.67466052,102.88497561,97.45590317,97.45567988,0.678155,0.0,0.0,0.0,-1.704,0.0,-0.99615,-0.04665,-0.16144,0.03381,0.0,-0.14858,0.0,0.0,0.0,0.0,1.68532,0.0,0.66041
mp-545346,LiGaAs2O7,0.0,1.0,0.0,11,2,5,130.45131244676153,4.77544045,5.36614194,5.36613659,102.05739984,98.78584948,98.78573401,0.59436,0.0,0.0,0.0,0.01234,0.0,-0.13609,0.17207,-0.59436,-0.17638,0.0,-0.34051,0.0,0.0,0.0,0.0,0.05306,0.0,0.03478
mp-547017,LiAlAs2O7,0.8,1.0,-1.4,11,2,5,124.25671868987287,4.70739882,5.26818385,5.26818527,101.24387595,98.91752933,98.91746579,0.631698,0.0,0.0,0.0,-0.73927,0.0,0.27353,0.09693,-0.47629,-0.12718,0.0,-0.33298,0.0,0.0,0.0,0.0,1.40301,0.0,-0.76114
mp-552663,LiScAs2O7,0.0,1.0,0.0,11,2,5,143.02447846209432,4.92034231,5.54527429,5.54531476,103.08604730,98.62427633,98.62512083,0.29635,0.0,0.0,0.0,0.24991,0.0,-0.22683,0.0156,-0.29635,-0.17848,0.0,-0.15046,0.0,0.0,0.0,0.0,-0.09712,0.0,-0.07942
mp-31785,LiFeP2O7,1.0,0.8,0.0,11,2,5,119.87676225332858,5.26770960,5.26770960,4.55421270,81.46697836,98.53302157,77.52837729,0.551672,0.0,0.0,0.0,0.52293,0.0,1.40843,-0.09695,0.21377,0.06721,0.0,0.18321,0.0,0.0,0.0,0.0,-0.40827,0.0,-0.74923
mp-32057,LiMoP2O7,0.0,1.0,0.0,11,2,5,130.0142810144332,5.44521610,5.44521610,4.62824698,81.92583771,98.07416226,76.59036097,0.20007,0.0,0.0,0.0,-0.05761,0.0,0.17136,0.05057,0.20007,0.15332,0.0,0.06849,0.0,0.0,0.0,0.0,0.02216,0.0,0.10807
mp-31649,LiCrP2O7,1.0,0.85714,0.0,11,2,5,118.15801913212238,5.24672950,5.24672950,4.52164465,81.60532803,98.39467206,77.47671040,0.559921,0.0,0.0,0.0,0.628,0.0,1.33833,-0.08797,0.32955,0.10507,0.0,0.19838,0.0,0.0,0.0,0.0,-0.56906,0.0,-0.95028
mp-31928,LiMnP2O7,0.33333,1.0,-1.66667,11,2,5,121.5656631599667,5.30834956,5.30834955,4.59434287,79.03308524,100.96691483,79.56923057,0.210374,0.0,0.0,0.0,0.32669,0.0,0.09678,-0.19137,0.17659,0.10438,0.0,0.20891,0.0,0.0,0.0,0.0,-0.69162,0.0,-0.26882
mp-763498,LiP2WO7,0.75,1.0,-0.25,11,2,5,129.7308485650147,4.58253883,5.46142393,5.47017175,76.27887357,82.12948304,97.76288982,0.113528,0.0,0.0,0.0,0.08234,0.0,-0.16102,-0.0425,-0.09913,-0.0787,0.0,0.02774,0.0,0.0,0.0,0.0,0.02492,0.0,-0.01302
mp-759568,LiBiP2O7,1.0,1.0,-0.4,11,2,5,146.32962218298945,4.75012048,5.72538028,5.72368129,74.26656423,82.52134470,97.42975733,1.237953,0.0,0.0,0.0,0.56052,0.0,-0.66886,-1.80414,-0.8219,-1.16517,0.0,0.63583,0.0,0.0,0.0,0.0,-0.1157,0.0,-0.12112
mp-770603,Li5CrO5,0.0,1.0,0.0,11,2,5,102.97689253546142,4.06727956,5.13361649,5.66210644,73.09288187,90.04262812,66.69230027,1.30352,0.0,0.0,0.0,0.01827,0.0,-0.05464,0.45693,1.30352,0.34406,0.0,0.0667,0.0,0.0,0.0,0.0,-0.12174,0.0,0.0098
mp-759876,Na5SbO5,0.0,1.0,0.0,11,2,5,149.50979557140252,4.46651057,5.88821690,6.48348384,72.81838575,90.15802487,67.75569259,0.12174,0.0,0.0,0.0,-0.00016,0.0,0.00453,0.00796,-0.12174,-0.03862,0.0,-2e-05,0.0,0.0,0.0,0.0,0.00034,0.0,-0.00136
mp-761842,Hf3SnO8,1.0,0.71429,0.42857,12,2,3,148.93278457110787,4.90778782,5.77872049,5.25148379,90.00000000,90.37266807,90.00000000,0.146608,0.0,0.0,0.0,0.37312,0.0,0.29885,-0.03713,-0.01435,-0.07919,0.0,0.1103,0.0,0.0,0.0,0.0,-0.14593,0.0,0.07527
mp-18953,NaV(OF)2,0.0,1.0,0.0,12,2,4,161.5016136411026,3.57645555,6.56215530,7.32517355,110.04568890,90.00000000,90.00000000,3.02301,0.0,0.0,0.0,0.00616,0.0,-0.04933,0.01303,3.02301,0.62821,0.0,0.10339,0.0,0.0,0.0,0.0,0.07011,0.0,-0.00585
mp-5724,AlPO4,0.0,1.0,0.0,12,2,4,194.35679688419705,5.13272951,5.10648652,8.46243015,90.00000000,90.00000000,118.80529206,0.17115,0.0,0.0,0.0,-0.00637,0.0,-0.04606,-0.13812,0.17115,-0.04091,0.0,0.05005,0.0,0.0,0.0,0.0,-0.10748,0.0,-0.05241
mp-5707,CsAsF4,0.71429,1.0,-0.14286,12,2,4,268.7401936270643,4.90811709,6.76546781,8.77811401,112.78360884,90.00000000,90.00000000,0.141374,0.0,0.0,0.0,-0.02708,0.0,0.12552,0.11911,0.1352,-0.08423,0.0,-0.02957,0.0,0.0,0.0,0.0,-0.00942,0.0,-0.03755
mp-555891,SiO2,0.0,1.0,1.0,12,2,4,200.42303594002638,5.18748199,5.22749669,8.46789910,90.00000000,90.00000000,119.21271640,0.041132,0.0,0.0,0.0,-0.05859,0.0,0.0174,0.03656,-0.03025,-0.09478,0.0,0.08641,0.0,0.0,0.0,0.0,0.00869,0.0,-0.02371
mp-765230,LiVOF3,0.83333,1.0,-0.16667,12,2,4,150.96528348438682,5.95165307,5.27688198,5.36340637,90.00000000,116.33262997,90.00000000,0.407263,0.0,0.0,0.0,0.15854,0.0,-0.63813,-0.14491,-0.3316,-0.17507,0.0,0.00267,0.0,0.0,0.0,0.0,0.05321,0.0,0.13907
mp-771797,MnCoO4,0.71429,1.0,0.57143,12,2,4,143.05984306602127,2.89859467,5.75835477,9.91470172,90.00000000,90.00000000,59.82275343,0.000166,0.0,0.0,0.0,0.00015,0.0,0.0,-0.00017,-0.00013,-9e-05,0.0,2e-05,0.0,0.0,0.0,0.0,1e-05,0.0,-0.00059
mp-766149,LiV(OF)2,0.0,1.0,0.0,12,2,4,154.35962250844415,5.81412637,3.89481491,6.96826098,90.00000000,101.97911722,90.00000000,1.08682,0.0,0.0,0.0,-0.03947,0.0,-0.45996,-0.22257,-1.08682,0.36321,0.0,-0.04646,0.0,0.0,0.0,0.0,0.05585,0.0,-0.05015
mp-764895,LiVF4,0.0,1.0,0.0,12,2,4,155.78741871371193,5.29192596,5.53528596,5.92812143,63.78497745,90.00000000,90.00000000,0.13847,0.0,0.0,0.0,-0.05264,0.0,-0.11477,0.1601,0.13847,0.04768,0.0,-0.0724,0.0,0.0,0.0,0.0,0.03346,0.0,-0.13417
mp-556553,SiO2,0.0,1.0,0.0,12,2,5,159.70476155721366,5.46219310,5.46219206,5.51550863,96.48943026,96.48942911,99.68038732,0.13758,0.0,0.0,0.0,0.02048,0.0,0.06007,-0.02662,0.13758,0.1066,0.0,-0.05695,0.0,0.0,0.0,0.0,0.02326,0.0,0.11805
mp-557134,SiO2,0.0,1.0,0.0,12,2,5,178.0223261966102,5.43467016,5.43467029,6.82387053,106.83354070,106.83354101,99.16599397,0.07615,0.0,0.0,0.0,-0.00281,0.0,0.06867,-0.01438,-0.07615,-0.04678,0.0,-0.0129,0.0,0.0,0.0,0.0,0.01804,0.0,-0.00638
mp-777778,Li2VO2F,0.0,1.0,0.0,12,2,5,110.56559900565907,2.98938288,5.11297661,7.78466587,71.59018079,101.05758689,89.99847500,0.15939,0.0,0.0,0.0,-0.15774,0.0,-0.03214,-0.04863,-0.15939,0.09478,0.0,-0.10838,0.0,0.0,0.0,0.0,-0.07674,0.0,-0.13238
mp-766941,Li4VF8,0.0,0.66667,1.0,13,2,3,153.77703156628172,5.17624633,5.27266609,6.08210476,90.00000000,90.00000000,112.12158510,0.47818,0.0,0.0,0.0,0.94995,0.0,-0.59372,-0.19771,-0.11422,-0.22969,0.0,-0.11001,0.0,0.0,0.0,0.0,1.52564,0.0,-1.11176
mp-773224,LiY3WO8,0.0,1.0,0.0,13,2,3,195.9785648327353,6.36047653,6.18732455,12.56059992,140.51607989,141.07741397,56.53863943,0.2208,0.0,0.0,0.0,0.0939,0.0,0.19287,0.07494,0.2208,-0.16098,0.0,-0.00083,0.0,0.0,0.0,0.0,-0.02563,0.0,-0.08152
mp-766801,Li4MnF8,1.0,0.75,0.25,13,2,3,150.16185499842578,5.12984229,5.20322965,6.06180076,90.00000000,90.00000000,111.86399171,0.150697,0.0,0.0,0.0,0.04969,0.0,-0.23922,-0.10236,-0.0383,-0.17772,0.0,-0.10084,0.0,0.0,0.0,0.0,0.32081,0.0,-0.19701
mp-23719,BeAlH5,0.0,1.0,0.0,14,2,4,128.45559678047212,4.30623438,4.77009170,6.25391385,90.59292532,90.00000000,90.00000000,0.03488,0.0,0.0,0.0,-0.09458,0.0,-3e-05,0.0001,0.03488,0.00875,0.0,0.03568,0.0,0.0,0.0,0.0,-0.01985,0.0,0.03093
mp-13538,KPrSiSe4,0.0,1.0,0.0,14,2,4,425.75899730444485,6.87010548,7.08219411,9.17922766,90.00000000,107.58057452,90.00000000,0.43468,0.0,0.0,0.0,0.00362,0.0,-0.03051,0.08508,0.43468,-0.09231,0.0,0.00803,0.0,0.0,0.0,0.0,-0.05664,0.0,0.03698
mp-625717,Mn(HO)2,1.0,0.14286,0.57143,5,1,1,48.88035344037483,3.37717655,3.37010871,5.00514470,92.05471919,95.54903070,119.97516478,0.960304,-0.87971,-0.19051,-0.61071,-0.23833,-0.04886,0.08194,-0.04869,0.01629,-0.09675,0.00027,-0.1818,-0.14016,-0.22435,-0.11724,-0.25239,-0.13732,-0.48403,-0.15009
mp-626708,Co(HO)2,0.42857,0.0,1.0,5,1,1,44.28451151661622,3.31157550,3.25900641,5.03609605,80.63116801,92.56243424,124.19285927,3.921181,-0.78323,0.8132,-0.39985,-0.77507,-1.43027,-0.26204,-1.79457,2.04165,-1.39276,-2.08863,-3.65231,-1.04483,2.99984,-1.6157,2.66393,3.37044,5.43781,1.68618
mp-676400,TlNO2,1.0,-1.33333,0.0,4,1,1,74.13989959878052,4.52991688,3.95872123,4.20505825,86.96747189,81.35637316,84.40219884,3.385664,1.45345,-8.75891,0.01202,0.52031,1.42664,1.66265,0.10501,-0.51626,0.47946,-0.03036,-0.01665,-0.23809,0.04577,0.10997,-0.58539,-0.10189,0.10175,-0.09762
mp-614005,VCuO3,0.0,0.25,1.0,5,1,1,80.0427005968397,5.01025463,5.91448289,5.61830189,62.38078673,69.76698675,33.00841402,0.846861,-0.00082,-0.06075,-0.04081,0.04383,0.19654,-0.13034,-0.03648,-0.59646,0.11856,0.4007,0.04044,0.05827,0.51352,0.52429,0.8069,0.1698,-0.01961,0.06106
mp-632480,Ag3SI,0.14286,0.0,1.0,5,1,1,123.20734432383682,5.11870306,4.92770118,4.88626165,91.29958791,90.69215132,90.10756251,0.593046,0.18289,0.37424,-0.06174,0.12227,-0.02028,-0.00569,0.25288,-0.30664,-0.07839,-0.1767,0.04103,-0.66484,-0.43188,-0.5461,0.57914,-0.10318,0.34767,0.01203
mp-34982,Ag3AuS2,1.0,-1.5,0.25,6,1,1,132.70849141133397,5.84495941,4.73718404,4.87211159,80.95959030,91.46758300,95.00607085,0.352651,0.22303,-0.25079,-0.01605,-0.11122,0.02866,0.28555,0.23939,0.14875,-0.10814,-0.22361,0.1541,-0.15034,-0.20985,-0.04134,-0.07047,0.05345,0.22255,-0.09695
mp-676049,KBF4,1.0,-0.42857,0.14286,6,1,1,105.72426454705452,5.36067218,5.29811545,5.50958401,56.17548108,56.35485445,62.86707129,0.192983,-0.09819,0.00995,0.09953,-0.00839,-0.09438,0.25654,0.09579,-0.07436,0.05096,-0.08128,-0.01148,-0.01988,-0.02737,-0.09419,0.13976,0.0593,0.11415,-0.11691
mp-756006,LiSbS,1.0,1.0,-0.8,6,1,1,144.3708849983662,6.33196998,7.17357055,8.56391624,148.03440703,112.78937368,89.33411800,0.104828,-0.06688,-0.07241,-0.06485,0.04747,0.03206,0.03295,-0.03087,-0.00683,-0.00402,0.06075,0.06175,-0.06293,0.00427,0.00608,0.01914,-0.02264,-0.01609,-0.00735
mp-35795,BiPbF5,1.0,-0.2,0.0,7,1,1,111.52185166487936,4.24825970,4.39394122,8.60657327,58.29841869,59.09646778,60.27549389,2.929233,-2.87997,-1.80484,-0.36961,0.08372,0.09142,0.02534,0.52408,0.66576,0.02503,-0.26926,-0.33174,-0.98399,0.19837,-0.26246,-2.43127,-0.52415,-0.82422,-0.22327
mp-696736,RbBe2F5,1.0,0.14286,-0.14286,8,1,1,120.8340363706558,4.76322506,4.72205629,6.21221622,88.67596227,92.35337645,120.05748323,0.157238,-0.15586,-0.01986,-0.04878,0.02233,0.04086,0.00352,-0.01766,0.03815,0.00156,0.02768,0.03558,-0.08211,-0.01341,0.02771,0.01016,-0.02547,-0.00216,0.03473
